1 8.0000000000000001674e-08 1600
2 1.6000000000000000335e-07 1600
3 2.4000000000000003149e-07 1601.2791463092153208
4 3.200000000000000067e-07 1601.2791463092153208
5 3.999999999999999819e-07 1602.6200204427607332
6 4.799999999999999571e-07 1602.6200204427607332
7 5.5999999999999993231e-07 1604.0206035986213919
8 6.3999999999999990751e-07 1604.0206035986213919
9 7.1999999999999988272e-07 1605.4783454110563525
10 7.9999999999999985792e-07 1605.4783454110563525
11 8.7999999999999983312e-07 1606.9909371685955648
12 9.5999999999999991421e-07 1606.9909371685955648
13 1.0399999999999999953e-06 1608.5562933122955656
14 1.1200000000000000764e-06 1608.5562933122955656
15 1.2000000000000001575e-06 1610.1725347703682019
16 1.2800000000000002385e-06 1610.1725347703682019
17 1.3600000000000003196e-06 1611.8379738894220736
18 1.4400000000000004007e-06 1611.8379738894220736
19 1.5200000000000004818e-06 1613.5511007926861566
20 1.6000000000000005629e-06 1613.5511007926861566
21 1.680000000000000644e-06 1615.3105710172976615
22 1.760000000000000725e-06 1615.3105710172976615
23 1.8400000000000008061e-06 1617.1151943014558583
24 1.9200000000000006754e-06 1617.1151943014558583
25 2.0000000000000007565e-06 1618.9639244082475216
26 2.0800000000000008376e-06 1618.9639244082475216
27 2.1600000000000009187e-06 1620.8558498868219431
28 2.2400000000000009998e-06 1620.8558498868219431
29 2.3200000000000010809e-06 1622.7901856835617309
30 2.4000000000000011619e-06 1622.7901856835617309
31 2.480000000000001243e-06 1624.7662655262904536
32 2.5600000000000013241e-06 1624.7662655262904536
33 2.6400000000000014052e-06 1626.7835350135699173
34 2.7200000000000014863e-06 1626.7835350135699173
35 2.8000000000000015674e-06 1628.8415453490740674
36 2.8800000000000016484e-06 1628.8415453490740674
37 2.9600000000000017295e-06 1630.9399476678715928
38 3.0400000000000018106e-06 1630.9399476678715928
39 3.1200000000000018917e-06 1633.0784879075263234
40 3.2000000000000019728e-06 1633.0784879075263234
41 3.2800000000000020539e-06 1635.2570021822591571
42 3.3600000000000021349e-06 1635.2570021822591571
43 3.440000000000002216e-06 1637.4754126231191549
44 3.5200000000000022971e-06 1637.4754126231191549
45 3.6000000000000023782e-06 1639.733723651275568
46 3.6800000000000024593e-06 1639.733723651275568
47 3.7600000000000025404e-06 1642.0320186552778523
48 3.8400000000000021979e-06 1642.0320186552778523
49 3.920000000000002279e-06 1644.3704570464449262
50 4.0000000000000023601e-06 1644.3704570464449262
51 4.0800000000000024412e-06 1646.7492716695194304
52 4.1600000000000025223e-06 1646.7492716695194304
53 4.2400000000000026033e-06 1649.1687665484273566
54 4.3200000000000026844e-06 1649.1687665484273566
55 4.4000000000000027655e-06 1651.6293149494090358
56 4.4800000000000028466e-06 1651.6293149494090358
57 4.5600000000000029277e-06 1654.1313577460457509
58 4.6400000000000030088e-06 1654.1313577460457509
59 4.7200000000000030898e-06 1656.6754020726705221
60 4.8000000000000031709e-06 1656.6754020726705221
61 4.880000000000003252e-06 1659.2620202546729615
62 4.9600000000000033331e-06 1659.2620202546729615
63 5.0400000000000034142e-06 1661.8918490058083535
64 5.1200000000000034953e-06 1661.8918490058083535
65 5.2000000000000035763e-06 1664.5655888844000856
66 5.2800000000000036574e-06 1664.5655888844000856
67 5.3600000000000037385e-06 1667.2840040017977117
68 5.4400000000000038196e-06 1667.2840040017977117
69 5.5200000000000039007e-06 1670.0479219779833784
70 5.6000000000000039818e-06 1670.0479219779833784
71 5.6800000000000040628e-06 1672.8582341406499836
72 5.7600000000000041439e-06 1672.8582341406499836
73 5.840000000000004225e-06 1675.7158959653972943
74 5.9200000000000043061e-06 1675.7158959653972943
75 6.0000000000000043872e-06 1678.6219277561835952
76 6.0800000000000044683e-06 1678.6219277561835952
77 6.1600000000000045493e-06 1681.5774155663739293
78 6.2400000000000046304e-06 1681.5774155663739293
79 6.3200000000000047115e-06 1684.5835123621627645
80 6.4000000000000047926e-06 1684.5835123621627645
81 6.4800000000000048737e-06 1687.6414394315140726
82 6.5600000000000049548e-06 1687.6414394315140726
83 6.6400000000000050358e-06 1690.752488043064659
84 6.7200000000000051169e-06 1690.752488043064659
85 6.800000000000005198e-06 1693.9180213609408838
86 6.8800000000000052791e-06 1693.9180213609408838
87 6.9600000000000053602e-06 1697.139476622847269
88 7.0400000000000054413e-06 1697.139476622847269
89 7.1200000000000055223e-06 1700.4183675903570929
90 7.2000000000000056034e-06 1700.4183675903570929
91 7.2800000000000056845e-06 1703.7562872819009954
92 7.3600000000000057656e-06 1703.7562872819009954
93 7.4400000000000058467e-06 1707.1549110006551473
94 7.5200000000000059277e-06 1707.1549110006551473
95 7.6000000000000060088e-06 1710.6159996713677174
96 7.6800000000000060899e-06 1710.6159996713677174
97 7.760000000000005324e-06 1714.1414035019986386
